"month","day.of.month","year","temp","day.of.year","time"
1,7,"2002",48.7,7,2564
1,8,"2002",50.9,8,2565
1,9,"2002",49.8,9,2566
1,10,"2002",47.6,10,2567
1,11,"2002",51.5,11,2568
1,12,"2002",51.7,12,2569
1,13,"2002",53.1,13,2570
1,14,"2002",52.6,14,2571
1,15,"2002",55.7,15,2572
1,16,"2002",55.2,16,2573
1,17,"2002",55.2,17,2574
1,18,"2002",55.4,18,2575
1,19,"2002",56.6,19,2576
1,20,"2002",56.3,20,2577
1,21,"2002",56.6,21,2578
1,22,"2002",56.6,22,2579
1,23,"2002",56.9,23,2580
1,24,"2002",55.4,24,2581
1,25,"2002",55.9,25,2582
1,26,"2002",56.8,26,2583
1,27,"2002",56,27,2584
1,28,"2002",58.4,28,2585
1,29,"2002",58.1,29,2586
1,30,"2002",57.8,30,2587
1,31,"2002",57.3,31,2588
2,1,"2002",57.4,32,2589
2,2,"2002",59.3,33,2590
2,3,"2002",60.2,34,2591
2,4,"2002",61.1,35,2592
2,5,"2002",60.8,36,2593
2,6,"2002",58.2,37,2594
2,7,"2002",61.4,38,2595
2,8,"2002",61.8,39,2596
2,9,"2002",64.8,40,2597
2,10,"2002",60.6,41,2598
2,11,"2002",57.3,42,2599
2,12,"2002",59.3,43,2600
2,13,"2002",59.6,44,2601
2,14,"2002",59.7,45,2602
2,15,"2002",60.9,46,2603
2,16,"2002",60.8,47,2604
2,17,"2002",60.5,48,2605
2,18,"2002",59.8,49,2606
2,19,"2002",59.1,50,2607
2,20,"2002",60.6,51,2608
2,21,"2002",64.8,52,2609
2,22,"2002",65.8,53,2610
2,23,"2002",73.9,54,2611
2,24,"2002",63.1,55,2612
2,25,"2002",64.2,56,2613
2,26,"2002",60.4,57,2614
2,27,"2002",58.1,58,2615
2,28,"2002",59,59,2616
3,1,"2002",60.7,60,2617
3,2,"2002",61.7,61,2618
3,3,"2002",63.1,62,2619
3,4,"2002",64.6,63,2620
3,5,"2002",63.6,64,2621
3,6,"2002",67.5,65,2622
3,7,"2002",73.1,66,2623
3,8,"2002",73.3,67,2624
3,9,"2002",72.8,68,2625
3,10,"2002",75.2,69,2626
3,11,"2002",76.2,70,2627
3,12,"2002",68.4,71,2628
3,13,"2002",65.2,72,2629
3,14,"2002",63.5,73,2630
3,15,"2002",63.6,74,2631
3,16,"2002",62.8,75,2632
3,17,"2002",63.2,76,2633
3,18,"2002",67,77,2634
3,19,"2002",64.9,78,2635
3,20,"2002",63.4,79,2636
3,21,"2002",66.3,80,2637
3,22,"2002",67.8,81,2638
3,23,"2002",72.7,82,2639
3,24,"2002",74.7,83,2640
3,25,"2002",66.6,84,2641
3,26,"2002",61.1,85,2642
3,27,"2002",61.4,86,2643
3,28,"2002",60.6,87,2644
3,29,"2002",60.3,88,2645
3,30,"2002",65.4,89,2646
3,31,"2002",68.7,90,2647
4,1,"2002",64.3,91,2648
4,2,"2002",60.5,92,2649
4,3,"2002",64.2,93,2650
4,4,"2002",71.7,94,2651
4,5,"2002",82.1,95,2652
4,6,"2002",75.5,96,2653
4,7,"2002",66.8,97,2654
4,8,"2002",65.3,98,2655
4,9,"2002",66,99,2656
4,10,"2002",66.8,100,2657
4,11,"2002",69.2,101,2658
4,12,"2002",72.6,102,2659
4,13,"2002",79.7,103,2660
4,14,"2002",88.5,104,2661
4,15,"2002",87.5,105,2662
4,16,"2002",78.1,106,2663
4,17,"2002",69.8,107,2664
4,18,"2002",66.5,108,2665
4,19,"2002",66.8,109,2666
4,20,"2002",66.3,110,2667
4,21,"2002",66.7,111,2668
4,22,"2002",67.8,112,2669
4,23,"2002",72,113,2670
4,24,"2002",68.3,114,2671
4,25,"2002",67.3,115,2672
4,26,"2002",65.7,116,2673
4,27,"2002",66.1,117,2674
4,28,"2002",67.1,118,2675
4,29,"2002",66.7,119,2676
4,30,"2002",68.4,120,2677
5,1,"2002",70.6,121,2678
5,2,"2002",70.1,122,2679
5,3,"2002",71,123,2680
5,4,"2002",73.9,124,2681
5,5,"2002",78.6,125,2682
5,6,"2002",78.2,126,2683
5,7,"2002",75.8,127,2684
5,8,"2002",76.8,128,2685
5,9,"2002",78.8,129,2686
5,10,"2002",81.2,130,2687
5,11,"2002",76.7,131,2688
5,12,"2002",82,132,2689
5,13,"2002",85.5,133,2690
5,14,"2002",73.2,134,2691
5,15,"2002",72.1,135,2692
5,16,"2002",72.7,136,2693
5,17,"2002",72.6,137,2694
5,18,"2002",73.8,138,2695
5,19,"2002",73.7,139,2696
5,20,"2002",75.6,140,2697
5,21,"2002",81.9,141,2698
5,22,"2002",75.2,142,2699
5,23,"2002",76.7,143,2700
5,24,"2002",76,144,2701
5,25,"2002",77.9,145,2702
5,26,"2002",81.8,146,2703
5,27,"2002",79.9,147,2704
5,28,"2002",76.9,148,2705
5,29,"2002",78.9,149,2706
5,30,"2002",84.8,150,2707
5,31,"2002",77.8,151,2708
6,1,"2002",76.4,152,2709
6,2,"2002",76.7,153,2710
6,3,"2002",77.8,154,2711
6,4,"2002",78.4,155,2712
6,5,"2002",77.1,156,2713
6,6,"2002",78.2,157,2714
6,7,"2002",80.4,158,2715
6,8,"2002",85.8,159,2716
6,9,"2002",87.6,160,2717
6,10,"2002",88.7,161,2718
6,11,"2002",82.8,162,2719
6,12,"2002",78.4,163,2720
6,13,"2002",78.2,164,2721
6,14,"2002",79.6,165,2722
6,15,"2002",80.4,166,2723
6,16,"2002",80.4,167,2724
6,17,"2002",81.8,168,2725
6,22,"2002",81.4,173,2730
6,23,"2002",81.5,174,2731
6,24,"2002",82.6,175,2732
6,25,"2002",83.7,176,2733
6,26,"2002",83.2,177,2734
6,27,"2002",82.7,178,2735
6,28,"2002",80.8,179,2736
6,29,"2002",80.9,180,2737
6,30,"2002",82.9,181,2738
7,1,"2002",84.2,182,2739
7,2,"2002",83.3,183,2740
7,3,"2002",81.7,184,2741
7,4,"2002",83.3,185,2742
7,5,"2002",86.6,186,2743
7,6,"2002",85.4,187,2744
7,7,"2002",85.1,188,2745
7,8,"2002",83.8,189,2746
7,9,"2002",90.2,190,2747
7,10,"2002",84.3,191,2748
7,11,"2002",83.6,192,2749
7,12,"2002",85.8,193,2750
7,13,"2002",87.8,194,2751
7,14,"2002",87.2,195,2752
7,15,"2002",85.1,196,2753
7,16,"2002",87.3,197,2754
7,17,"2002",88.9,198,2755
7,18,"2002",88.4,199,2756
7,19,"2002",86.5,200,2757
7,20,"2002",85,201,2758
7,21,"2002",83.2,202,2759
7,22,"2002",82.9,203,2760
7,23,"2002",84.7,204,2761
7,24,"2002",85.4,205,2762
7,25,"2002",84.4,206,2763
7,26,"2002",89.5,207,2764
7,27,"2002",93.2,208,2765
7,28,"2002",92.8,209,2766
7,29,"2002",97.8,210,2767
7,30,"2002",95.8,211,2768
7,31,"2002",91.8,212,2769
8,1,"2002",87.8,213,2770
8,2,"2002",84.2,214,2771
8,3,"2002",83.8,215,2772
8,4,"2002",85.4,216,2773
8,5,"2002",86.3,217,2774
8,6,"2002",86.8,218,2775
8,7,"2002",86.9,219,2776
8,8,"2002",88.9,220,2777
8,9,"2002",84.3,221,2778
8,10,"2002",83.9,222,2779
8,11,"2002",84.8,223,2780
8,12,"2002",89.2,224,2781
8,13,"2002",89.3,225,2782
8,14,"2002",85.4,226,2783
8,15,"2002",84.1,227,2784
8,16,"2002",83.8,228,2785
8,17,"2002",83.4,229,2786
8,18,"2002",83.5,230,2787
8,19,"2002",83.1,231,2788
8,20,"2002",84,232,2789
8,21,"2002",83.9,233,2790
8,22,"2002",82.9,234,2791
8,23,"2002",81.6,235,2792
8,24,"2002",81.6,236,2793
8,25,"2002",82,237,2794
8,26,"2002",83.3,238,2795
8,27,"2002",84.2,239,2796
8,28,"2002",83.6,240,2797
8,29,"2002",82.6,241,2798
8,30,"2002",82.8,242,2799
8,31,"2002",85.1,243,2800
9,1,"2002",89.2,244,2801
9,2,"2002",81.2,245,2802
9,3,"2002",85.6,246,2803
9,4,"2002",83.5,247,2804
9,5,"2002",81.3,248,2805
9,6,"2002",81.4,249,2806
9,7,"2002",82.2,250,2807
9,8,"2002",82.5,251,2808
9,9,"2002",84.7,252,2809
9,10,"2002",88.2,253,2810
9,11,"2002",81.9,254,2811
9,12,"2002",82.8,255,2812
9,13,"2002",83.9,256,2813
9,14,"2002",82.6,257,2814
9,15,"2002",85.9,258,2815
9,16,"2002",92.6,259,2816
9,17,"2002",94.2,260,2817
9,18,"2002",82.3,261,2818
9,19,"2002",79.2,262,2819
9,20,"2002",77.5,263,2820
9,21,"2002",78,264,2821
9,22,"2002",79.5,265,2822
9,23,"2002",78.9,266,2823
9,24,"2002",79.9,267,2824
9,25,"2002",78.9,268,2825
9,26,"2002",82.4,269,2826
9,27,"2002",84.2,270,2827
9,28,"2002",83.2,271,2828
9,29,"2002",86,272,2829
9,30,"2002",84.5,273,2830
10,1,"2002",83.3,274,2831
10,2,"2002",78.8,275,2832
10,3,"2002",74,276,2833
10,4,"2002",74.8,277,2834
10,5,"2002",74.9,278,2835
10,6,"2002",75.4,279,2836
10,7,"2002",77.3,280,2837
10,8,"2002",78.7,281,2838
10,9,"2002",76.8,282,2839
10,10,"2002",76.4,283,2840
10,11,"2002",77,284,2841
10,12,"2002",79,285,2842
10,13,"2002",80.7,286,2843
10,14,"2002",80,287,2844
10,15,"2002",77,288,2845
10,16,"2002",73.1,289,2846
10,17,"2002",75.3,290,2847
10,18,"2002",75.7,291,2848
10,19,"2002",76.1,292,2849
10,20,"2002",75.3,293,2850
10,21,"2002",75,294,2851
10,22,"2002",72.8,295,2852
10,23,"2002",73.2,296,2853
10,24,"2002",74.4,297,2854
10,25,"2002",75.3,298,2855
10,26,"2002",77.4,299,2856
10,27,"2002",74.2,300,2857
10,28,"2002",72.4,301,2858
10,29,"2002",71.8,302,2859
10,30,"2002",71.3,303,2860
10,31,"2002",71,304,2861
11,1,"2002",70.6,305,2862
11,2,"2002",70.9,306,2863
11,3,"2002",72.2,307,2864
11,4,"2002",72.7,308,2865
11,5,"2002",72.1,309,2866
11,6,"2002",70.8,310,2867
11,7,"2002",70.6,311,2868
11,8,"2002",75.6,312,2869
11,9,"2002",72.5,313,2870
11,10,"2002",69.1,314,2871
11,11,"2002",68.3,315,2872
11,12,"2002",68.6,316,2873
11,13,"2002",67,317,2874
11,14,"2002",67.5,318,2875
11,15,"2002",67.2,319,2876
11,16,"2002",69.5,320,2877
11,17,"2002",69.2,321,2878
11,18,"2002",67.5,322,2879
11,19,"2002",65.2,323,2880
11,20,"2002",64.8,324,2881
11,21,"2002",67,325,2882
11,22,"2002",67.8,326,2883
11,23,"2002",67.5,327,2884
11,24,"2002",67.3,328,2885
11,25,"2002",65.9,329,2886
11,26,"2002",64.2,330,2887
11,27,"2002",64.6,331,2888
11,28,"2002",62.1,332,2889
11,29,"2002",66.3,333,2890
11,30,"2002",65,334,2891
12,1,"2002",64.3,335,2892
12,2,"2002",65.5,336,2893
12,3,"2002",64.2,337,2894
12,4,"2002",61.9,338,2895
12,5,"2002",64.7,339,2896
12,6,"2002",65.9,340,2897
12,7,"2002",64.9,341,2898
12,8,"2002",69.1,342,2899
12,9,"2002",63.8,343,2900
12,10,"2002",61,344,2901
12,11,"2002",61.1,345,2902
12,12,"2002",60.3,346,2903
12,13,"2002",59.2,347,2904
12,14,"2002",59.1,348,2905
12,15,"2002",62,349,2906
12,16,"2002",62.4,350,2907
12,17,"2002",61.7,351,2908
12,18,"2002",62,352,2909
12,19,"2002",62.7,353,2910
12,20,"2002",57.1,354,2911
12,21,"2002",53.3,355,2912
12,22,"2002",54.1,356,2913
12,23,"2002",55.7,357,2914
12,24,"2002",58.8,358,2915
12,25,"2002",59.9,359,2916
12,26,"2002",63.1,360,2917
12,27,"2002",61.5,361,2918
12,28,"2002",59.9,362,2919
12,29,"2002",60.6,363,2920
12,30,"2002",61.6,364,2921
12,31,"2002",61.2,365,2922
1,1,"2003",61.7,1,2923
1,2,"2003",61,2,2924
1,3,"2003",61.2,3,2925
1,4,"2003",62.7,4,2926
1,5,"2003",64.2,5,2927
1,6,"2003",67,6,2928
1,7,"2003",64.7,7,2929
1,8,"2003",63.7,8,2930
1,9,"2003",61,9,2931
1,10,"2003",61.3,10,2932
1,11,"2003",62.5,11,2933
1,12,"2003",68.8,12,2934
1,13,"2003",61.8,13,2935
1,14,"2003",61,14,2936
1,15,"2003",58,15,2937
1,16,"2003",58.7,16,2938
1,17,"2003",58.9,17,2939
1,18,"2003",59.5,18,2940
1,19,"2003",57.8,19,2941
1,20,"2003",59.4,20,2942
1,21,"2003",59.9,21,2943
1,22,"2003",60.5,22,2944
1,23,"2003",60.2,23,2945
1,24,"2003",60.7,24,2946
1,25,"2003",60.4,25,2947
1,26,"2003",63.1,26,2948
1,27,"2003",60,27,2949
1,28,"2003",58.3,28,2950
1,29,"2003",59.7,29,2951
1,30,"2003",60.1,30,2952
1,31,"2003",60.3,31,2953
2,1,"2003",63.8,32,2954
2,2,"2003",61.9,33,2955
2,3,"2003",57.6,34,2956
2,4,"2003",57.5,35,2957
2,5,"2003",57.6,36,2958
2,6,"2003",59.5,37,2959
2,7,"2003",65.4,38,2960
2,8,"2003",56.6,39,2961
2,9,"2003",55.9,40,2962
2,10,"2003",55.5,41,2963
2,11,"2003",57.2,42,2964
2,12,"2003",59.9,43,2965
2,13,"2003",56.9,44,2966
2,14,"2003",56.9,45,2967
2,15,"2003",57.3,46,2968
2,16,"2003",58.8,47,2969
2,17,"2003",67.5,48,2970
2,18,"2003",70.7,49,2971
2,19,"2003",60.5,50,2972
2,20,"2003",58.2,51,2973
2,21,"2003",60.2,52,2974
2,22,"2003",56.5,53,2975
2,23,"2003",59.2,54,2976
2,24,"2003",51.5,55,2977
2,25,"2003",50.8,56,2978
2,26,"2003",52.3,57,2979
2,27,"2003",54.3,58,2980
2,28,"2003",56,59,2981
3,1,"2003",62.3,60,2982
3,2,"2003",68.8,61,2983
3,3,"2003",61.7,62,2984
3,4,"2003",62,63,2985
3,5,"2003",66.1,64,2986
3,6,"2003",60.7,65,2987
3,7,"2003",60.4,66,2988
3,8,"2003",59.9,67,2989
3,9,"2003",61.2,68,2990
3,10,"2003",60.3,69,2991
3,11,"2003",57.4,70,2992
3,12,"2003",57.2,71,2993
3,13,"2003",60.7,72,2994
3,14,"2003",65.3,73,2995
3,15,"2003",64.7,74,2996
3,16,"2003",61.9,75,2997
3,17,"2003",66.9,76,2998
3,18,"2003",60.9,77,2999
3,19,"2003",58.8,78,3000
3,20,"2003",58.5,79,3001
3,21,"2003",57.9,80,3002
3,22,"2003",59.3,81,3003
3,23,"2003",59.8,82,3004
3,24,"2003",53.8,83,3005
3,25,"2003",47.8,84,3006
3,26,"2003",57.5,85,3007
3,27,"2003",61.5,86,3008
3,28,"2003",61.1,87,3009
3,29,"2003",60.9,88,3010
3,30,"2003",62.1,89,3011
3,31,"2003",67.2,90,3012
4,1,"2003",70.5,91,3013
4,2,"2003",83,92,3014
4,3,"2003",77.1,93,3015
4,5,"2003",88.8,95,3017
4,6,"2003",71.8,96,3018
4,7,"2003",69.8,97,3019
4,8,"2003",68.9,98,3020
4,9,"2003",66.7,99,3021
4,10,"2003",64.4,100,3022
4,11,"2003",64.6,101,3023
4,12,"2003",67.4,102,3024
4,13,"2003",67.3,103,3025
4,14,"2003",68.4,104,3026
4,15,"2003",65.5,105,3027
4,16,"2003",66.3,106,3028
4,17,"2003",75,107,3029
4,18,"2003",79.6,108,3030
4,19,"2003",71.3,109,3031
4,20,"2003",65.5,110,3032
4,21,"2003",64,111,3033
4,22,"2003",65.7,112,3034
4,23,"2003",79.5,113,3035
4,24,"2003",89.2,114,3036
4,25,"2003",73.8,115,3037
4,26,"2003",65.3,116,3038
4,27,"2003",64.8,117,3039
4,28,"2003",66.7,118,3040
4,29,"2003",68.3,119,3041
4,30,"2003",68.1,120,3042
5,1,"2003",69.9,121,3043
5,2,"2003",73.9,122,3044
5,3,"2003",77.2,123,3045
5,4,"2003",78.9,124,3046
5,5,"2003",78.4,125,3047
5,6,"2003",75.9,126,3048
5,7,"2003",75.2,127,3049
5,8,"2003",78,128,3050
5,9,"2003",77.5,129,3051
5,10,"2003",75.9,130,3052
5,11,"2003",76.6,131,3053
5,12,"2003",79.3,132,3054
5,13,"2003",81.8,133,3055
5,14,"2003",82.6,134,3056
5,15,"2003",88.3,135,3057
5,16,"2003",84.4,136,3058
5,17,"2003",79.3,137,3059
5,18,"2003",81.5,138,3060
5,19,"2003",82.1,139,3061
5,20,"2003",79.6,140,3062
5,21,"2003",81.4,141,3063
5,22,"2003",81.8,142,3064
5,23,"2003",86.2,143,3065
5,24,"2003",81.8,144,3066
5,25,"2003",80.6,145,3067
5,26,"2003",79.5,146,3068
5,27,"2003",77.7,147,3069
5,28,"2003",87.6,148,3070
5,29,"2003",93.9,149,3071
5,30,"2003",81.2,150,3072
5,31,"2003",79.3,151,3073
6,1,"2003",77.8,152,3074
6,2,"2003",80.1,153,3075
6,3,"2003",79.5,154,3076
6,4,"2003",78.1,155,3077
6,5,"2003",80.6,156,3078
6,6,"2003",82.5,157,3079
6,7,"2003",84.1,158,3080
6,8,"2003",81.9,159,3081
6,9,"2003",81.9,160,3082
6,10,"2003",82.4,161,3083
6,11,"2003",81.1,162,3084
6,12,"2003",82.1,163,3085
6,13,"2003",82.5,164,3086
6,14,"2003",83.6,165,3087
6,15,"2003",86.8,166,3088
6,16,"2003",90.5,167,3089
6,17,"2003",89.1,168,3090
6,18,"2003",83.9,169,3091
6,19,"2003",83.5,170,3092
6,20,"2003",83.3,171,3093
6,21,"2003",85.6,172,3094
6,22,"2003",85.9,173,3095
6,23,"2003",83.7,174,3096
6,24,"2003",83.8,175,3097
6,25,"2003",84.7,176,3098
6,26,"2003",84.8,177,3099
6,27,"2003",83.7,178,3100
6,28,"2003",84.7,179,3101
6,29,"2003",84.1,180,3102
6,30,"2003",85,181,3103
7,1,"2003",84.9,182,3104
7,2,"2003",85.1,183,3105
7,3,"2003",87.5,184,3106
7,4,"2003",87.7,185,3107
7,5,"2003",86.1,186,3108
7,6,"2003",89.2,187,3109
7,7,"2003",84,188,3110
7,8,"2003",82,189,3111
7,9,"2003",81,190,3112
7,10,"2003",80.2,191,3113
7,11,"2003",80.4,192,3114
7,12,"2003",81,193,3115
7,13,"2003",81.9,194,3116
7,14,"2003",80.6,195,3117
7,15,"2003",81.2,196,3118
7,16,"2003",82,197,3119
7,17,"2003",82.7,198,3120
7,18,"2003",84.8,199,3121
7,19,"2003",86.7,200,3122
7,20,"2003",86.7,201,3123
7,21,"2003",82.7,202,3124
7,22,"2003",82,203,3125
7,23,"2003",83.8,204,3126
7,24,"2003",83.2,205,3127
7,25,"2003",83.5,206,3128
7,26,"2003",84.9,207,3129
7,27,"2003",83.5,208,3130
7,28,"2003",83,209,3131
7,29,"2003",83.7,210,3132
7,30,"2003",83.7,211,3133
7,31,"2003",84.3,212,3134
8,1,"2003",85,213,3135
8,2,"2003",86.5,214,3136
8,3,"2003",87.1,215,3137
8,4,"2003",85.7,216,3138
8,5,"2003",84,217,3139
8,6,"2003",84.2,218,3140
8,7,"2003",83.1,219,3141
8,8,"2003",84.1,220,3142
8,9,"2003",83.9,221,3143
8,10,"2003",83.3,222,3144
8,11,"2003",81.1,223,3145
8,12,"2003",81.3,224,3146
8,13,"2003",82.6,225,3147
8,14,"2003",82,226,3148
8,15,"2003",82.3,227,3149
8,16,"2003",83.1,228,3150
8,17,"2003",84.3,229,3151
8,18,"2003",84.2,230,3152
8,19,"2003",85.4,231,3153
8,20,"2003",85.7,232,3154
8,21,"2003",84.5,233,3155
8,22,"2003",84.6,234,3156
8,23,"2003",84,235,3157
8,24,"2003",84,236,3158
8,25,"2003",84.6,237,3159
8,26,"2003",84.1,238,3160
8,27,"2003",84.1,239,3161
8,28,"2003",86.8,240,3162
8,29,"2003",85.1,241,3163
8,30,"2003",84.3,242,3164
8,31,"2003",84.2,243,3165
9,1,"2003",85.4,244,3166
9,2,"2003",88.3,245,3167
9,3,"2003",86.2,246,3168
9,4,"2003",84.7,247,3169
9,5,"2003",80,248,3170
9,6,"2003",77,249,3171
9,7,"2003",77.6,250,3172
9,8,"2003",79.3,251,3173
9,9,"2003",77.8,252,3174
9,10,"2003",83.9,253,3175
9,11,"2003",89,254,3176
9,12,"2003",82.8,255,3177
9,13,"2003",81.1,256,3178
9,14,"2003",80.7,257,3179
9,15,"2003",80.2,258,3180
9,16,"2003",81.1,259,3181
9,17,"2003",86.8,260,3182
9,18,"2003",82.5,261,3183
9,19,"2003",78.3,262,3184
9,20,"2003",78.2,263,3185
9,21,"2003",78.9,264,3186
9,22,"2003",77.8,265,3187
9,23,"2003",78.5,266,3188
9,24,"2003",79.2,267,3189
9,25,"2003",77.2,268,3190
9,26,"2003",77.1,269,3191
9,27,"2003",76.8,270,3192
9,28,"2003",75.5,271,3193
9,29,"2003",75.6,272,3194
9,30,"2003",79,273,3195
10,1,"2003",79,274,3196
10,2,"2003",76.8,275,3197
10,3,"2003",77.1,276,3198
10,4,"2003",77.5,277,3199
10,5,"2003",77.7,278,3200
10,6,"2003",79.1,279,3201
10,7,"2003",78.8,280,3202
10,8,"2003",78.4,281,3203
10,9,"2003",78.8,282,3204
10,10,"2003",78.3,283,3205
10,11,"2003",73.5,284,3206
10,12,"2003",71.1,285,3207
10,13,"2003",72.6,286,3208
10,14,"2003",73.4,287,3209
10,15,"2003",72.6,288,3210
10,16,"2003",72.6,289,3211
10,17,"2003",72.8,290,3212
10,18,"2003",75.4,291,3213
10,19,"2003",74.4,292,3214
10,20,"2003",76.1,293,3215
10,21,"2003",78.8,294,3216
10,22,"2003",79.9,295,3217
10,23,"2003",79.7,296,3218
10,24,"2003",80.4,297,3219
10,25,"2003",77.1,298,3220
10,26,"2003",79.1,299,3221
10,27,"2003",74.8,300,3222
10,28,"2003",76,301,3223
10,29,"2003",70.7,302,3224
10,30,"2003",68.6,303,3225
10,31,"2003",76.1,304,3226
11,1,"2003",82.4,305,3227
11,2,"2003",78.2,306,3228
11,3,"2003",76,307,3229
11,4,"2003",75.7,308,3230
11,5,"2003",72.8,309,3231
11,6,"2003",74.4,310,3232
11,7,"2003",73.5,311,3233
11,8,"2003",70.1,312,3234
11,9,"2003",68.5,313,3235
11,10,"2003",65.1,314,3236
11,11,"2003",64.1,315,3237
11,12,"2003",63.5,316,3238
11,13,"2003",64,317,3239
11,14,"2003",65.5,318,3240
11,15,"2003",65.9,319,3241
11,16,"2003",66,320,3242
11,17,"2003",65.9,321,3243
11,18,"2003",66.6,322,3244
11,19,"2003",65.8,323,3245
11,20,"2003",66.6,324,3246
11,21,"2003",66.4,325,3247
11,22,"2003",67.4,326,3248
11,23,"2003",67.5,327,3249
11,24,"2003",66.7,328,3250
11,25,"2003",66.7,329,3251
11,26,"2003",65.5,330,3252
11,27,"2003",64,331,3253
11,28,"2003",63.5,332,3254
11,29,"2003",63.9,333,3255
11,30,"2003",63.8,334,3256
12,1,"2003",63.9,335,3257
12,2,"2003",62.8,336,3258
12,3,"2003",62.8,337,3259
12,4,"2003",59.5,338,3260
12,5,"2003",60.4,339,3261
12,6,"2003",61.2,340,3262
12,7,"2003",61.5,341,3263
12,8,"2003",61.6,342,3264
12,9,"2003",65,343,3265
12,10,"2003",62.5,344,3266
12,11,"2003",63.4,345,3267
12,12,"2003",64.6,346,3268
12,13,"2003",65.1,347,3269
12,14,"2003",66,348,3270
12,15,"2003",65.5,349,3271
12,16,"2003",64.4,350,3272
12,17,"2003",63.3,351,3273
12,18,"2003",54.5,352,3274
12,19,"2003",55.2,353,3275
12,20,"2003",55,354,3276
12,21,"2003",54.5,355,3277
12,22,"2003",54.3,356,3278
12,23,"2003",56,357,3279
12,24,"2003",54.9,358,3280
12,25,"2003",56.1,359,3281
12,26,"2003",53.6,360,3282
12,27,"2003",53.5,361,3283
12,28,"2003",56.7,362,3284
12,29,"2003",57,363,3285
12,30,"2003",55.9,364,3286
12,31,"2003",57,365,3287
1,1,"2004",58.9,1,3288
1,2,"2004",60.7,2,3289
1,3,"2004",56.9,3,3290
1,4,"2004",60.7,4,3291
1,5,"2004",60.4,5,3292
1,6,"2004",58.4,6,3293
1,7,"2004",55.9,7,3294
1,8,"2004",53.2,8,3295
1,9,"2004",55.8,9,3296
1,10,"2004",56.9,10,3297
1,11,"2004",60.3,11,3298
1,12,"2004",53.9,12,3299
1,13,"2004",57.3,13,3300
1,14,"2004",59,14,3301
1,15,"2004",62.1,15,3302
1,16,"2004",62.6,16,3303
1,17,"2004",59.7,17,3304
1,18,"2004",57.1,18,3305
1,19,"2004",56.1,19,3306
1,20,"2004",59,20,3307
1,21,"2004",62.5,21,3308
1,22,"2004",63.4,22,3309
1,23,"2004",54.7,23,3310
1,24,"2004",53.7,24,3311
1,25,"2004",57.6,25,3312
1,26,"2004",54.9,26,3313
1,27,"2004",58.2,27,3314
1,28,"2004",57.8,28,3315
1,29,"2004",60.8,29,3316
1,30,"2004",62.9,30,3317
1,31,"2004",58.2,31,3318
2,1,"2004",56.5,32,3319
2,2,"2004",57.3,33,3320
2,3,"2004",56.6,34,3321
2,4,"2004",54.3,35,3322
2,5,"2004",55.4,36,3323
2,6,"2004",56.7,37,3324
2,7,"2004",59.3,38,3325
2,8,"2004",60.6,39,3326
2,9,"2004",59.1,40,3327
2,10,"2004",59.8,41,3328
2,11,"2004",58.6,42,3329
2,12,"2004",61.5,43,3330
2,13,"2004",60.7,44,3331
2,14,"2004",50.1,45,3332
2,15,"2004",52.7,46,3333
2,16,"2004",57.1,47,3334
2,17,"2004",59.3,48,3335
2,18,"2004",60.1,49,3336
2,19,"2004",55.7,50,3337
2,20,"2004",56,51,3338
2,21,"2004",57.8,52,3339
2,22,"2004",55.5,53,3340
2,23,"2004",57.5,54,3341
2,24,"2004",69.5,55,3342
2,25,"2004",66.9,56,3343
2,26,"2004",69.8,57,3344
2,27,"2004",72.8,58,3345
2,28,"2004",76.8,59,3346
2,29,"2004",79.6,60,3347
3,1,"2004",70.2,61,3348
3,2,"2004",69.1,62,3349
3,3,"2004",77.7,63,3350
3,4,"2004",88.6,64,3351
3,5,"2004",69.4,65,3352
3,6,"2004",60.6,66,3353
3,7,"2004",55.8,67,3354
3,8,"2004",55.9,68,3355
3,9,"2004",58.3,69,3356
3,10,"2004",64.2,70,3357
3,11,"2004",64.5,71,3358
3,12,"2004",62.3,72,3359
3,13,"2004",61.1,73,3360
3,14,"2004",60,74,3361
3,15,"2004",59.1,75,3362
3,16,"2004",58.7,76,3363
3,17,"2004",59,77,3364
3,18,"2004",60.8,78,3365
3,19,"2004",61.9,79,3366
3,20,"2004",61.4,80,3367
3,21,"2004",61.8,81,3368
3,22,"2004",64.4,82,3369
3,23,"2004",66.3,83,3370
3,24,"2004",66.2,84,3371
3,25,"2004",66.1,85,3372
3,26,"2004",63.7,86,3373
3,27,"2004",64.6,87,3374
3,28,"2004",68.6,88,3375
3,29,"2004",74.8,89,3376
3,30,"2004",74.6,90,3377
3,31,"2004",73.5,91,3378
4,1,"2004",81.2,92,3379
4,2,"2004",71.1,93,3380
4,3,"2004",64.6,94,3381
4,4,"2004",65.2,95,3382
4,5,"2004",64,96,3383
4,6,"2004",62.2,97,3384
4,7,"2004",63,98,3385
4,8,"2004",63.7,99,3386
4,9,"2004",64.4,100,3387
4,10,"2004",67.9,101,3388
4,11,"2004",72.1,102,3389
4,12,"2004",73.9,103,3390
4,13,"2004",76,104,3391
4,14,"2004",77.1,105,3392
4,15,"2004",69.1,106,3393
4,16,"2004",64.7,107,3394
4,17,"2004",67.9,108,3395
4,18,"2004",77.1,109,3396
4,19,"2004",71.7,110,3397
4,20,"2004",77.2,111,3398
4,21,"2004",70.9,112,3399
