"school","class","gender","social","raven","id","english","math","year"
"33","1","girl","2",24,"853",63,31,2
"33","1","boy","2",18,"854",59,15,1
"33","1","boy","2",18,"854",37,27,2
"33","1","girl","2",16,"855",55,28,0
"33","1","girl","2",16,"855",67,14,1
"33","1","boy","4",31,"856",79,32,0
"33","1","boy","4",31,"856",84,30,1
"33","1","boy","4",31,"856",60,33,2
"33","1","girl","3",16,"857",74,31,0
"33","1","girl","3",16,"857",84,21,1
"33","1","girl","3",16,"857",62,28,2
"33","1","girl","5",31,"858",90,34,0
"33","1","girl","5",31,"858",89,35,1
"33","1","girl","5",31,"858",95,36,2
"33","2","boy","4",34,"859",63,35,0
"33","2","boy","4",34,"859",85,35,1
"33","2","boy","4",34,"859",68,35,2
"33","2","girl","4",28,"860",20,24,0
"33","2","girl","4",28,"860",59,20,1
"33","2","girl","4",28,"860",28,26,2
"33","2","girl","4",23,"861",49,28,0
"33","2","girl","4",23,"861",68,22,1
"33","2","girl","4",23,"861",25,21,2
"33","2","boy","4",24,"862",26,21,0
"33","2","boy","4",24,"862",48,12,1
"33","2","boy","4",24,"862",18,25,2
"33","2","girl","4",34,"863",75,35,0
"33","2","girl","4",34,"863",76,35,1
"33","2","girl","4",34,"863",77,37,2
"33","2","boy","6",35,"864",63,27,0
"33","2","boy","6",35,"864",83,23,1
"33","2","boy","6",35,"864",54,32,2
"33","2","boy","9",35,"865",58,28,0
"33","2","boy","9",35,"865",70,30,1
"33","2","boy","9",35,"865",53,35,2
"33","2","boy","4",31,"866",67,33,0
"33","2","boy","4",31,"866",80,32,1
"33","2","boy","4",31,"866",53,33,2
"33","2","girl","4",30,"867",90,32,0
"33","2","girl","4",30,"867",90,30,1
"33","2","girl","4",30,"867",78,37,2
"33","2","boy","4",18,"868",82,31,0
"33","2","boy","4",18,"868",80,29,1
"33","2","boy","4",18,"868",71,37,2
"33","2","boy","3",30,"869",62,30,0
"33","2","boy","3",30,"869",80,25,1
"33","2","boy","3",30,"869",51,30,2
"33","2","boy","4",32,"870",74,30,0
"33","2","boy","4",32,"870",61,33,2
"33","2","girl","5",32,"871",77,33,0
"33","2","girl","5",32,"871",82,27,1
"33","2","girl","5",32,"871",66,28,2
"33","2","girl","2",36,"872",89,36,0
"33","2","girl","2",36,"872",90,39,1
"33","2","girl","2",36,"872",95,37,2
"33","2","boy","2",32,"873",67,30,0
"33","2","boy","2",32,"873",74,23,1
"33","2","boy","2",32,"873",39,32,2
"33","2","boy","2",24,"874",66,26,0
"33","2","boy","2",24,"874",76,29,1
"33","2","boy","2",24,"874",57,27,2
"33","2","girl","4",29,"875",80,31,0
"33","2","girl","4",29,"875",86,26,1
"33","2","girl","4",29,"875",72,33,2
"33","2","girl","4",34,"876",81,34,0
"33","2","girl","4",34,"876",83,28,1
"33","2","girl","4",34,"876",72,33,2
"33","2","girl","2",14,"877",71,28,0
"33","2","girl","2",14,"877",81,31,1
"33","2","girl","2",14,"877",54,32,2
"33","2","girl","6",36,"878",91,39,0
"33","2","girl","6",36,"878",90,32,1
"33","2","girl","6",36,"878",89,36,2
"34","1","boy","2",19,"879",61,25,0
"34","1","boy","2",19,"879",76,31,1
"34","1","boy","2",19,"879",46,34,2
"34","1","girl","3",28,"881",67,30,0
"34","1","girl","3",28,"881",84,35,1
"34","1","girl","3",28,"881",63,36,2
"34","1","girl","4",15,"882",9,12,0
"34","1","girl","4",15,"882",48,12,1
"34","1","girl","4",15,"882",13,23,2
"34","1","boy","5",28,"883",72,26,0
"34","1","boy","5",28,"883",85,33,1
"34","1","boy","5",28,"883",42,36,2
"34","1","girl","5",21,"884",36,24,0
"34","1","girl","5",21,"884",75,28,1
"34","1","girl","5",21,"884",61,31,2
"34","1","girl","4",28,"885",68,30,0
"34","1","girl","4",28,"885",86,32,1
"34","1","girl","4",28,"885",70,35,2
"34","1","girl","4",28,"886",69,32,0
"34","1","girl","4",28,"886",86,31,1
"34","1","girl","4",28,"886",73,35,2
"34","1","girl","4",30,"887",64,30,0
"34","1","girl","4",30,"887",83,34,1
"34","1","girl","4",30,"887",67,37,2
"34","1","girl","4",29,"889",76,31,0
"34","1","girl","4",29,"889",86,36,1
"34","1","girl","4",26,"890",78,25,1
"34","1","girl","3",28,"891",36,24,0
"34","1","girl","3",28,"891",59,29,1
"34","1","girl","3",28,"891",48,34,2
"34","1","girl","9",29,"892",78,33,0
"34","1","girl","9",29,"892",86,35,1
"34","1","girl","9",29,"892",81,37,2
"34","1","boy","4",26,"893",81,31,0
"34","1","boy","4",26,"893",89,36,1
"34","1","boy","4",26,"893",75,38,2
"34","1","girl","4",23,"894",46,32,0
"34","1","girl","4",23,"894",73,21,1
"34","1","girl","4",23,"894",41,30,2
"34","1","boy","2",20,"895",48,17,0
"34","1","boy","2",20,"895",75,16,1
"34","1","boy","2",20,"895",38,30,2
"34","1","girl","4",28,"896",66,24,0
"34","1","girl","4",28,"896",80,28,1
"34","1","boy","4",30,"897",86,35,0
"34","1","boy","4",30,"897",91,31,1
"34","2","girl","2",20,"898",34,31,0
"34","2","girl","2",20,"898",73,32,1
"34","2","girl","2",20,"898",41,35,2
"34","2","girl","1",24,"899",30,21,0
"34","2","girl","1",24,"899",69,20,1
"34","2","girl","4",30,"900",67,33,0
"34","2","girl","4",30,"900",83,36,1
"34","2","girl","4",30,"900",56,37,2
"34","2","girl","2",19,"901",47,16,0
"34","2","girl","2",19,"901",69,22,1
"34","2","girl","4",18,"904",26,19,0
"34","2","girl","4",18,"904",48,24,1
"34","2","girl","4",18,"904",18,29,2
"34","2","boy","4",26,"905",84,31,0
"34","2","boy","4",26,"905",87,34,1
"34","2","boy","4",26,"905",72,39,2
"34","2","girl","4",23,"906",57,21,0
"34","2","girl","4",23,"906",78,25,1
"34","2","girl","4",23,"906",45,32,2
"34","2","boy","6",24,"907",14,22,0
"34","2","boy","6",24,"907",40,28,1
"34","2","boy","6",24,"907",25,31,2
"34","2","girl","4",21,"908",40,27,0
"34","2","girl","4",21,"908",75,30,1
"34","2","girl","4",21,"908",34,36,2
"34","2","girl","4",21,"910",73,33,0
"34","2","girl","4",21,"910",86,27,1
"34","2","girl","4",21,"910",89,36,2
"34","2","boy","3",28,"911",76,24,1
"34","2","boy","3",28,"911",48,34,2
"34","2","girl","2",19,"912",24,29,0
"34","2","girl","2",19,"912",53,27,1
"34","2","girl","2",19,"912",26,34,2
"34","2","girl","4",20,"913",69,30,1
"34","2","girl","4",20,"913",60,35,2
"34","3","girl","9",15,"915",21,15,0
"34","3","girl","9",15,"915",37,16,1
"34","3","girl","2",24,"916",14,20,0
"34","3","girl","2",24,"916",37,20,1
"34","3","girl","2",24,"916",60,30,2
"34","3","boy","4",25,"917",28,23,0
"34","3","boy","4",25,"917",58,23,1
"34","3","boy","4",25,"917",24,30,2
"34","3","girl","4",26,"918",15,20,0
"34","3","girl","4",26,"918",46,19,1
"34","3","girl","4",26,"918",25,30,2
"35","1","girl","2",31,"919",81,37,0
"35","1","girl","2",31,"919",89,30,1
"35","1","girl","2",31,"919",58,37,2
"35","1","girl","8",25,"920",78,37,0
"35","1","girl","8",25,"920",80,34,1
"35","1","girl","8",25,"920",70,34,2
"35","1","girl","2",28,"922",75,32,0
"35","1","girl","2",28,"922",87,29,1
"35","1","girl","2",28,"922",62,35,2
"35","1","boy","4",24,"923",41,36,0
"35","1","boy","4",24,"923",78,34,1
"35","1","boy","4",24,"923",60,34,2
"35","1","girl","4",24,"924",86,34,1
"35","1","girl","2",34,"925",90,37,0
"35","1","girl","2",34,"925",90,27,1
"35","1","girl","2",34,"925",87,38,2
"35","1","boy","5",28,"926",79,31,0
"35","1","boy","5",28,"926",85,29,1
"35","1","boy","5",28,"926",50,29,2
"35","1","girl","2",25,"927",79,34,0
"35","1","girl","2",25,"927",85,33,1
"35","1","girl","2",25,"927",67,29,2
"35","1","boy","2",25,"929",13,30,0
"35","1","boy","2",25,"929",68,24,1
"35","1","boy","2",25,"929",33,27,2
"35","1","girl","5",25,"930",26,33,0
"35","1","girl","5",25,"930",85,33,1
"35","1","girl","5",25,"930",60,34,2
"35","1","girl","9",32,"931",88,36,0
"35","1","girl","9",32,"931",91,37,1
"35","1","girl","9",32,"931",88,38,2
"35","1","girl","2",24,"934",29,19,0
"35","1","girl","2",24,"934",82,28,1
"35","1","girl","2",24,"934",25,24,2
"35","1","boy","2",28,"935",16,31,0
"35","1","boy","2",28,"935",44,26,1
"35","1","boy","2",28,"935",27,34,2
"35","1","girl","2",22,"937",3,19,0
"35","1","girl","2",22,"937",27,10,1
"35","1","girl","2",22,"937",5,9,2
"35","1","boy","9",30,"938",2,18,0
"35","1","boy","9",30,"938",25,12,1
"35","2","girl","2",27,"939",15,24,0
"35","2","girl","2",27,"939",76,21,1
"35","2","girl","2",27,"939",45,34,2
"35","2","girl","9",23,"941",55,18,0
"35","2","girl","9",23,"941",89,21,1
"35","2","girl","1",35,"942",65,33,0
"35","2","girl","1",35,"942",87,25,1
"35","2","girl","1",35,"942",69,36,2
"35","2","boy","9",21,"943",8,24,0
"35","2","boy","9",21,"943",62,8,1
"35","2","boy","9",21,"943",31,18,2
"36","1","girl","4",21,"946",29,9,1
"36","2","boy","7",28,"948",26,27,0
"36","2","boy","7",28,"948",62,22,1
"36","2","boy","7",28,"948",44,37,2
"36","2","girl","4",28,"949",54,30,0
"36","2","girl","4",28,"949",83,31,1
"36","2","girl","4",28,"949",42,34,2
"36","2","boy","9",28,"950",82,28,0
"36","2","boy","9",28,"950",88,32,1
"36","2","boy","9",28,"950",73,39,2
"36","2","girl","4",22,"951",69,20,0
"36","2","girl","4",22,"951",88,30,1
"36","2","girl","4",22,"951",49,32,2
"36","2","girl","5",23,"952",16,19,0
"36","2","girl","5",23,"952",61,26,1
"36","2","girl","5",23,"952",40,37,2
"36","2","boy","4",24,"953",80,31,0
"36","2","boy","4",24,"953",88,35,1
"36","2","boy","4",24,"953",72,36,2
"36","2","girl","9",21,"954",47,19,0
"36","2","girl","9",21,"954",64,22,1
"36","2","girl","3",28,"955",70,23,0
"36","2","girl","3",28,"955",81,22,1
"36","2","girl","3",28,"955",66,35,2
"36","2","girl","4",32,"956",79,30,0
"36","2","girl","4",32,"956",88,33,1
"36","2","girl","4",32,"956",71,39,2
"36","2","girl","7",32,"957",76,31,0
"36","2","girl","7",32,"957",88,29,1
"36","3","girl","2",34,"958",85,33,0
"36","3","girl","2",34,"958",86,36,1
"36","3","girl","2",34,"958",76,39,2
"36","3","girl","4",22,"960",75,26,0
"36","3","girl","4",22,"960",35,32,2
"36","3","boy","4",34,"961",73,35,0
"36","3","boy","4",34,"961",85,35,1
"36","3","boy","4",34,"961",63,36,2
"36","3","boy","4",30,"962",65,28,0
"36","3","boy","4",30,"962",72,31,1
"36","3","boy","4",30,"962",64,36,2
"36","3","boy","3",21,"963",26,19,0
"36","3","boy","3",21,"963",48,21,1
"36","3","boy","3",21,"963",17,31,2
"36","3","girl","4",32,"964",75,26,0
"36","3","girl","4",32,"964",70,20,1
"36","3","girl","4",32,"964",41,30,2
"36","3","boy","4",31,"965",29,15,0
"36","3","boy","4",31,"965",63,19,1
"36","3","boy","4",31,"965",61,34,2
"36","3","girl","9",28,"967",71,25,0
"36","4","girl","4",28,"968",69,26,0
"36","4","girl","4",28,"968",86,30,1
"36","4","girl","4",28,"968",63,39,2
"36","4","boy","4",19,"969",18,18,0
"36","4","boy","4",19,"969",40,13,1
"36","4","boy","4",19,"969",43,32,2
"36","4","boy","9",28,"970",33,23,0
"36","4","boy","9",28,"970",67,15,1
"36","4","boy","9",28,"970",39,33,2
"36","4","girl","2",34,"971",89,39,0
"36","4","girl","2",34,"971",89,37,1
"36","4","girl","2",34,"971",98,40,2
"36","4","boy","3",25,"972",69,35,0
"36","4","boy","3",25,"972",80,28,1
"36","4","boy","3",25,"972",45,35,2
"36","4","boy","4",27,"973",76,33,0
"36","4","boy","4",27,"973",81,29,1
"36","4","boy","4",27,"973",58,33,2
"36","4","girl","1",24,"974",55,22,0
"36","4","girl","1",24,"974",78,20,1
"36","4","girl","1",24,"974",36,32,2
"36","4","girl","1",27,"975",72,31,0
"36","4","girl","1",27,"975",88,37,1
"36","4","girl","1",27,"975",68,37,2
"36","4","girl","5",30,"976",68,26,0
"36","4","girl","5",30,"976",82,33,1
"36","4","girl","5",30,"976",48,36,2
"36","4","girl","9",22,"977",44,20,0
"36","4","girl","9",22,"977",66,21,1
"36","4","girl","9",22,"977",64,37,2
"36","4","girl","5",22,"978",60,16,0
"36","4","girl","5",22,"978",80,16,1
"36","4","girl","5",22,"978",60,32,2
"36","4","girl","4",35,"979",86,36,0
"36","4","girl","4",35,"979",89,35,1
"36","4","girl","4",35,"979",94,40,2
"36","4","boy","9",20,"980",45,20,0
"36","4","boy","9",20,"980",77,20,1
"36","4","boy","9",20,"980",31,33,2
"37","1","boy","4",31,"981",40,32,0
"37","1","boy","4",31,"981",61,30,1
"37","1","boy","4",31,"981",43,33,2
"37","1","girl","4",18,"982",36,19,0
"37","1","girl","4",18,"982",72,22,1
"37","1","girl","4",18,"982",43,25,2
"37","1","girl","4",30,"983",42,32,0
"37","1","girl","4",30,"983",70,23,1
"37","1","girl","4",30,"983",37,31,2
"37","1","girl","4",25,"984",78,27,0
"37","1","girl","4",25,"984",84,25,1
"37","1","girl","4",25,"984",52,32,2
"37","1","girl","2",24,"985",53,15,0
"37","1","girl","2",24,"985",82,24,1
"37","1","girl","1",22,"986",76,19,1
"37","1","girl","1",22,"986",69,36,2
"37","1","boy","3",31,"987",74,31,0
"37","1","boy","3",31,"987",87,32,1
"37","1","boy","3",31,"987",75,37,2
"37","1","boy","9",23,"988",61,19,0
"37","1","boy","9",23,"988",65,22,1
"37","1","boy","9",23,"988",43,26,2
"37","1","girl","2",21,"989",77,25,0
"37","1","girl","2",21,"989",83,31,1
"37","1","girl","2",21,"989",59,35,2
"37","1","girl","4",26,"990",87,32,0
"37","1","girl","4",26,"990",90,34,1
"37","1","girl","4",26,"990",87,33,2
"37","1","girl","4",28,"991",63,36,0
"37","1","girl","4",28,"991",85,32,1
"37","1","boy","4",28,"992",75,29,0
"37","1","boy","4",28,"992",88,30,1
"37","1","boy","4",28,"992",80,35,2
"37","1","girl","7",27,"993",81,36,0
"37","1","girl","7",27,"993",84,33,1
"37","1","girl","4",14,"994",74,24,0
"37","1","girl","4",14,"994",76,32,1
"37","1","girl","4",14,"994",44,29,2
"37","1","girl","2",27,"995",62,25,0
"37","1","girl","2",27,"995",69,28,1
"37","1","girl","2",27,"995",35,32,2
"37","1","girl","2",32,"996",37,18,0
"37","1","girl","2",32,"996",73,28,1
"37","1","girl","2",32,"996",59,36,2
"37","1","boy","4",30,"997",40,31,0
"37","1","boy","4",30,"997",59,23,1
"37","1","boy","4",30,"997",34,32,2
"37","1","girl","4",27,"998",86,36,0
"37","1","girl","4",27,"998",91,33,1
"37","1","girl","4",27,"998",80,37,2
"37","1","boy","2",29,"999",55,20,0
"37","1","boy","2",29,"999",77,19,1
"37","1","boy","2",29,"999",41,29,2
"37","1","boy","4",25,"1000",23,20,0
"37","1","boy","4",25,"1000",57,17,1
"37","1","boy","4",25,"1000",30,25,2
"37","1","girl","4",26,"1001",66,28,0
"37","1","girl","4",26,"1001",82,30,1
"37","1","girl","2",26,"1002",83,32,0
"38","1","boy","3",23,"1003",52,26,0
"38","1","boy","3",23,"1003",74,25,1
"38","1","boy","3",23,"1003",48,34,2
"38","1","girl","5",16,"1004",75,31,0
"38","1","girl","5",16,"1004",83,24,1
"38","1","girl","5",16,"1004",62,35,2
"38","1","boy","9",16,"1005",18,20,0
"38","1","boy","9",16,"1005",43,33,1
"38","1","boy","9",16,"1005",37,34,2
"38","1","boy","5",23,"1006",40,11,0
"38","1","boy","5",23,"1006",55,12,1
"38","1","boy","5",23,"1006",39,32,2
"38","1","boy","6",28,"1007",30,21,0
"38","1","boy","6",28,"1007",54,28,1
"38","1","boy","6",28,"1007",36,37,2
"38","1","boy","9",20,"1008",77,23,0
"38","1","boy","9",20,"1008",90,25,1
"38","1","boy","9",20,"1008",56,28,2
"38","1","girl","9",25,"1009",27,26,0
"38","1","girl","9",25,"1009",51,25,1
"38","1","girl","5",13,"1010",8,13,0
"38","1","girl","5",13,"1010",44,10,1
"38","1","girl","5",13,"1010",35,31,2
"38","1","girl","4",15,"1011",43,28,0
"38","1","girl","4",15,"1011",62,23,1
"38","1","girl","4",15,"1011",41,32,2
"38","1","girl","4",18,"1012",47,17,0
"38","1","girl","4",18,"1012",47,21,1
"38","1","girl","4",18,"1012",34,34,2
"38","1","boy","4",22,"1013",26,15,0
"38","1","boy","4",22,"1013",33,21,1
"38","1","boy","4",22,"1013",41,31,2
"38","1","boy","2",24,"1014",40,22,0
"38","1","boy","2",24,"1014",63,29,1
"38","1","boy","2",24,"1014",38,32,2
"38","1","boy","4",21,"1015",11,13,0
"38","1","boy","4",21,"1015",29,15,1
"38","1","boy","4",30,"1016",54,27,1
"38","1","boy","4",30,"1016",32,33,2
"39","1","girl","2",21,"1017",34,23,0
"39","1","girl","2",21,"1017",60,24,1
"39","1","girl","2",21,"1017",43,25,2
"39","1","girl","4",28,"1018",45,14,0
"39","1","girl","4",28,"1018",57,17,1
"39","1","girl","4",28,"1018",11,24,2
"39","1","girl","2",27,"1019",19,24,0
"39","1","girl","2",27,"1019",56,22,1
"39","1","girl","2",27,"1019",21,30,2
"39","1","girl","8",32,"1020",75,27,0
"39","1","girl","8",32,"1020",85,26,1
"39","1","girl","8",32,"1020",62,36,2
"39","1","boy","5",32,"1021",56,25,0
"39","1","boy","5",32,"1021",80,32,1
"39","1","boy","5",32,"1021",44,30,2
"39","1","girl","4",23,"1022",73,22,0
"39","1","girl","4",23,"1022",82,20,1
"39","1","girl","4",23,"1022",48,29,2
"39","1","boy","4",30,"1023",49,26,0
"39","1","boy","4",30,"1023",73,31,1
"39","1","boy","4",30,"1023",50,32,2
"39","1","boy","4",31,"1024",71,29,0
"39","1","boy","4",31,"1024",87,30,1
"39","1","boy","4",31,"1024",66,32,2
"39","2","girl","2",32,"1025",69,25,0
"39","2","girl","2",32,"1025",80,23,1
"39","2","girl","2",32,"1025",57,29,2
"39","2","boy","4",28,"1026",30,33,0
"39","2","boy","4",28,"1026",51,28,1
"39","2","boy","4",28,"1026",28,37,2
"39","2","girl","2",25,"1027",48,22,0
"39","2","girl","2",25,"1027",77,19,1
"39","2","girl","4",28,"1028",40,17,1
"39","2","girl","4",28,"1028",33,27,2
"39","2","girl","6",27,"1029",82,25,0
"39","2","girl","6",27,"1029",88,26,1
"39","2","girl","6",27,"1029",60,33,2
"39","2","girl","4",24,"1030",40,27,0
"39","2","girl","4",24,"1030",74,28,1
"39","2","girl","4",24,"1030",35,32,2
"39","2","boy","9",24,"1031",13,13,0
"39","2","boy","9",24,"1031",28,14,1
"39","2","boy","9",24,"1031",8,22,2
"39","2","girl","4",21,"1032",17,12,0
"39","2","girl","4",21,"1032",18,11,1
"40","1","girl","2",31,"1033",77,31,0
"40","1","girl","2",31,"1033",83,30,1
"40","1","boy","5",13,"1034",13,18,0
"40","1","boy","5",13,"1034",21,5,1
"40","1","girl","4",30,"1035",69,23,0
"40","1","girl","4",30,"1035",42,32,2
"40","1","girl","5",24,"1036",34,22,0
"40","1","girl","5",24,"1036",46,22,1
"40","1","girl","5",24,"1036",35,29,2
"40","1","girl","2",12,"1037",66,28,0
"40","1","girl","2",12,"1037",81,25,1
"40","1","girl","2",12,"1037",37,29,2
"40","1","girl","4",29,"1038",54,24,0
"40","1","girl","4",29,"1038",70,31,1
"40","1","girl","4",29,"1038",51,36,2
"40","1","boy","4",31,"1039",51,24,0
"40","1","boy","4",31,"1039",55,24,1
"40","1","boy","4",31,"1039",21,19,2
"40","1","boy","5",12,"1040",2,15,0
"40","1","boy","5",12,"1040",16,13,1
"40","1","boy","5",12,"1040",5,12,2
"40","1","girl","4",21,"1041",18,13,0
"40","1","girl","4",21,"1041",16,8,1
"40","1","girl","4",21,"1041",6,15,2
"40","1","girl","7",22,"1042",22,22,0
"40","1","girl","7",22,"1042",48,20,1
"40","1","girl","4",6,"1043",7,9,0
"40","1","girl","4",6,"1043",22,6,1
"40","1","girl","4",6,"1043",5,8,2
"40","1","boy","4",26,"1045",6,18,0
"40","1","boy","4",26,"1045",10,28,2
"40","1","girl","2",35,"1047",46,31,0
"40","1","girl","2",35,"1047",73,31,1
"40","1","girl","2",35,"1047",26,36,2
"41","1","girl","3",22,"1052",72,24,0
"41","1","girl","3",22,"1052",84,25,1
"41","1","girl","7",22,"1053",12,27,0
"41","1","girl","7",22,"1053",57,25,1
"41","1","girl","7",22,"1053",48,32,2
"41","1","girl","9",31,"1054",83,31,0
"41","1","girl","9",31,"1054",87,29,1
"41","1","girl","9",31,"1054",71,32,2
"41","1","boy","5",33,"1055",15,21,0
"41","1","boy","5",33,"1055",41,20,1
"41","1","boy","5",33,"1055",33,32,2
"41","1","boy","3",23,"1056",66,23,0
"41","1","boy","3",23,"1056",75,21,1
"41","1","boy","3",23,"1056",56,36,2
"41","1","girl","4",31,"1057",81,33,0
"41","1","girl","4",31,"1057",89,33,1
"41","1","girl","4",31,"1057",81,37,2
"41","1","girl","6",15,"1058",61,25,0
"41","1","girl","6",15,"1058",64,18,1
"41","1","girl","6",15,"1058",40,29,2
"41","1","girl","4",13,"1059",20,16,0
"41","1","girl","4",13,"1059",36,12,1
"41","1","girl","4",14,"1060",43,25,0
"41","1","girl","4",14,"1060",70,23,1
"41","1","girl","4",14,"1060",50,32,2
"41","1","girl","4",19,"1061",65,24,0
"41","1","girl","4",19,"1061",85,22,1
"41","1","girl","4",19,"1061",59,30,2
"41","1","girl","1",32,"1062",84,30,0
"41","1","girl","1",32,"1062",85,25,1
"41","1","girl","1",32,"1062",76,39,2
"41","1","girl","3",29,"1063",85,35,0
"41","1","girl","3",29,"1063",87,32,1
"41","1","girl","3",29,"1063",78,39,2
"41","1","girl","9",28,"1064",76,27,0
"42","1","boy","6",21,"1065",21,20,0
"42","1","boy","6",21,"1065",38,27,1
"42","1","boy","6",21,"1065",53,36,2
"42","1","boy","9",15,"1066",20,24,0
"42","1","boy","9",15,"1066",59,19,1
"42","1","boy","9",15,"1066",20,26,2
"42","1","girl","6",26,"1067",73,28,0
"42","1","girl","6",26,"1067",87,29,1
"42","1","girl","6",26,"1067",36,32,2
"42","1","boy","4",25,"1068",51,31,0
"42","1","boy","4",25,"1068",76,32,1
"42","1","boy","4",25,"1068",27,30,2
"42","1","boy","7",27,"1069",28,36,0
"42","1","boy","7",27,"1069",33,31,1
"42","1","boy","7",27,"1069",17,32,2
"42","1","girl","9",21,"1070",15,16,0
"42","1","girl","9",21,"1070",20,14,1
"42","1","girl","9",21,"1070",7,16,2
"42","1","boy","4",15,"1071",40,21,0
"42","1","boy","4",15,"1071",53,22,1
"42","1","boy","4",15,"1071",22,19,2
"42","1","boy","4",23,"1072",55,29,0
"42","1","boy","4",23,"1072",66,25,1
"42","1","boy","4",23,"1072",63,25,2
"42","1","boy","9",22,"1074",70,29,0
"42","1","boy","9",22,"1074",79,23,1
"42","1","boy","9",22,"1074",42,34,2
"42","1","boy","4",24,"1075",27,24,0
"42","1","boy","4",24,"1075",34,18,1
"42","1","boy","4",24,"1075",18,15,2
"42","1","boy","9",23,"1076",24,21,0
"42","1","boy","9",23,"1076",6,11,2
"42","1","girl","9",20,"1077",39,13,0
"42","1","girl","9",20,"1077",62,9,1
"42","1","girl","9",20,"1077",27,17,2
"42","1","boy","4",30,"1078",78,32,0
"42","1","boy","4",30,"1078",85,36,1
"42","1","boy","4",30,"1078",73,34,2
"42","1","boy","9",24,"1079",38,25,0
"42","1","boy","9",24,"1079",49,30,1
"42","1","girl","2",29,"1080",33,21,0
"42","1","girl","2",29,"1080",48,29,1
"42","1","girl","2",29,"1080",11,22,2
"42","1","boy","4",24,"1081",63,36,0
"42","1","boy","4",24,"1081",86,32,1
"42","1","boy","4",24,"1081",55,33,2
"42","2","girl","9",24,"1082",59,20,0
"42","2","girl","9",24,"1082",73,24,1
"42","2","girl","9",24,"1082",28,32,2
"42","2","girl","9",20,"1083",49,29,0
"42","2","girl","9",20,"1083",70,26,1
"42","2","girl","9",20,"1083",41,37,2
"42","2","boy","9",25,"1084",37,23,0
"42","2","boy","9",25,"1084",39,18,1
"42","2","boy","9",25,"1084",8,16,2
"42","2","girl","4",18,"1085",16,21,0
"42","2","girl","4",18,"1085",27,9,1
"42","2","girl","4",18,"1085",8,17,2
"42","2","boy","5",20,"1087",65,31,0
"42","2","boy","5",20,"1087",14,21,1
"42","2","boy","5",20,"1087",11,29,2
"42","2","girl","4",26,"1088",59,27,0
"42","2","girl","4",26,"1088",82,34,1
"42","2","girl","4",26,"1088",41,31,2
"42","2","girl","3",33,"1089",67,34,0
"42","2","girl","3",33,"1089",89,33,1
"42","2","girl","4",26,"1090",64,38,0
"42","2","girl","4",26,"1090",84,34,1
"42","2","girl","4",26,"1090",59,35,2
"42","2","boy","5",25,"1091",36,22,0
"42","2","boy","5",25,"1091",45,26,1
"42","2","boy","5",25,"1091",20,30,2
"42","2","girl","4",16,"1092",29,21,0
"42","2","girl","4",16,"1092",25,25,1
"42","2","girl","4",16,"1092",10,28,2
"42","2","boy","4",30,"1093",85,36,0
"42","2","boy","4",30,"1093",82,35,1
"42","2","boy","4",30,"1093",64,35,2
"42","2","girl","5",27,"1094",85,29,0
"42","2","girl","5",27,"1094",82,24,1
"42","2","boy","6",27,"1095",65,37,0
"42","2","boy","6",27,"1095",64,37,1
"42","2","boy","6",27,"1095",36,33,2
"42","2","boy","4",24,"1096",42,24,0
"42","2","boy","4",24,"1096",51,15,1
"42","2","boy","7",28,"1097",34,29,0
"42","3","boy","4",22,"1098",16,22,0
"42","3","boy","4",22,"1098",31,23,1
"42","3","boy","4",22,"1098",8,28,2
"42","3","boy","4",31,"1100",13,23,0
"42","3","boy","4",31,"1100",20,36,1
"42","3","boy","4",31,"1100",21,34,2
"42","3","girl","7",21,"1101",32,18,0
"42","3","girl","7",21,"1101",49,22,1
"42","3","girl","7",21,"1101",32,32,2
"42","3","boy","9",15,"1102",19,17,0
"42","3","boy","9",15,"1102",22,26,1
"42","3","boy","9",15,"1102",39,35,2
"42","3","girl","4",15,"1103",24,17,0
"42","3","girl","4",15,"1103",44,30,1
"42","3","girl","4",15,"1103",16,19,2
"42","3","boy","4",23,"1104",58,30,0
"42","3","boy","4",23,"1104",49,31,1
"42","3","boy","4",23,"1104",40,34,2
"42","3","girl","6",26,"1105",76,30,0
"42","3","girl","6",26,"1105",83,30,1
"42","3","girl","6",26,"1105",50,38,2
"42","3","boy","4",16,"1106",26,14,0
"42","3","boy","4",16,"1106",45,14,1
"42","3","boy","4",16,"1106",18,28,2
"42","3","girl","9",27,"1108",72,27,0
"42","3","girl","9",27,"1108",80,31,1
"42","3","girl","9",27,"1108",37,31,2
"42","3","girl","7",19,"1109",25,25,0
"42","3","girl","7",19,"1109",35,18,1
"42","3","girl","7",19,"1109",14,20,2
"42","3","girl","4",21,"1110",48,26,0
"42","3","girl","4",21,"1110",67,23,1
"42","3","girl","4",21,"1110",11,30,2
"42","3","boy","2",14,"1111",3,13,0
"42","3","boy","2",14,"1111",19,33,2
"42","3","girl","5",19,"1112",26,19,0
"42","3","girl","5",19,"1112",48,20,1
"42","3","girl","5",19,"1112",9,20,2
"42","3","girl","6",29,"1113",66,24,0
"42","3","girl","6",29,"1113",38,37,2
"42","3","girl","9",22,"1114",43,29,0
"42","3","girl","9",22,"1114",72,30,1
"42","3","girl","9",22,"1114",25,33,2
"42","3","boy","4",14,"1115",22,25,0
"42","3","boy","4",14,"1115",32,36,1
"44","1","girl","5",32,"1148",76,29,0
